2016/09/11,18:15:29,254.76075231,48°39.90'N,068°34.70'W,3.68345712770E-02,1.27937194983E-02,5.04020606278E-02,1.94378624118E-02,1.08820215743E-01,4.57381558673E-02,1.27814438381E-01,5.51493379168E-02,2.11647679500E-01,9.59029494025E-02,4.89629898092E-02,2.12717685485E-02,7.65493236675E-02,3.27878431377E-02,Ouvert
2016/09/11,18:30:29,254.77116898,48°39.89'N,068°34.69'W,5.26691834252E-02,2.03428136254E-02,7.41808430748E-02,2.99613829686E-02,1.61594539981E-01,6.63711185000E-02,1.89458897289E-01,7.88519381439E-02,3.11205824773E-01,1.28981780605E-01,7.36437604357E-02,3.28241430241E-02,1.11434928527E-01,4.83864418571E-02,Ouvert
2016/09/11,18:45:29,254.78158565,48°39.89'N,068°34.69'W,4.36463482297E-02,1.47612694572E-02,6.19608235028E-02,2.20350793356E-02,1.37350453883E-01,4.96948798016E-02,1.62066075237E-01,5.91012603250E-02,2.71830520286E-01,1.00527643309E-01,6.46550778452E-02,2.66473692248E-02,1.01789615237E-01,4.19042477267E-02,Ouvert
2016/09/11,19:00:29,254.79200231,48°39.87'N,068°34.67'W,4.29586197146E-02,1.43311860669E-02,6.16372388065E-02,2.08565168969E-02,1.41918171581E-01,4.56155317279E-02,1.67867715064E-01,5.26807815522E-02,2.91779327529E-01,8.20067178429E-02,6.04827400592E-02,2.38210842496E-02,9.16616420053E-02,3.46711539226E-02,Nul
2016/09/11,19:15:30,254.80243056,48°39.86'N,068°34.66'W,3.72089188611E-02,1.41368576906E-02,5.32833535836E-02,2.04724707570E-02,1.22410414097E-01,4.24101970667E-02,1.44866171815E-01,4.88002671947E-02,2.50558595236E-01,7.16872116367E-02,5.46692490741E-02,2.50457967056E-02,8.57163806155E-02,3.82938415575E-02,Nul
2016/09/11,19:30:30,254.81284722,48°39.86'N,068°34.66'W,3.79930093951E-02,9.92481258613E-03,5.51351672808E-02,1.44438479839E-02,1.27138592464E-01,3.15836208037E-02,1.49594732491E-01,3.66511687400E-02,2.55301012128E-01,5.76328531641E-02,5.83062542932E-02,1.73822549989E-02,8.94339264570E-02,2.60352750473E-02,Nul
2016/09/11,19:45:29,254.82325231,48°39.87'N,068°34.66'W,3.57045823515E-02,9.81289849418E-03,5.19651005182E-02,1.49398558996E-02,1.20235337556E-01,3.41114354061E-02,1.42535867525E-01,4.03413266442E-02,2.44212133127E-01,6.50308199522E-02,5.55658472471E-02,1.96310234598E-02,8.67512078004E-02,3.00085772526E-02,Nul
2016/09/11,20:00:29,254.83366898,48°39.86'N,068°34.66'W,1.69692568742E-02,2.69813552893E-03,2.23494221985E-02,3.60155481525E-03,4.81742713699E-02,6.93561813993E-03,5.59970372253E-02,8.03323498232E-03,9.27005769368E-02,1.16489211426E-02,2.34110489152E-02,4.03772061339E-03,3.82625515478E-02,6.78508226766E-03,Nul
2016/09/11,20:15:29,254.84408565,48°39.86'N,068°34.66'W,1.16000514222E-02,1.70329937126E-03,1.52723064573E-02,2.25919913495E-03,3.41477048712E-02,4.28846599529E-03,4.01435108208E-02,4.96746446376E-03,6.78135533807E-02,7.26121137290E-03,1.74455185550E-02,2.51512241184E-03,2.82455192396E-02,4.24529839325E-03,Nul
2016/09/11,20:30:29,254.85450231,48°39.86'N,068°34.65'W,1.31281139178E-02,1.94405680401E-03,1.64073517411E-02,2.48461130877E-03,3.54995067296E-02,4.90966593876E-03,4.11303765622E-02,5.66992756353E-03,6.75650988201E-02,8.33640830891E-03,1.71385317111E-02,2.82532720605E-03,2.83031178858E-02,4.67566483534E-03,Nul
